<<<<<<< HEAD
vkn,mkn,truth
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.281639649034313
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
13,14,-0.2581796163097853
5,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.28337004520722303
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,0
20,20,-0.308956965996446
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.3174015207352131
0,0,0
0,0,0
0,0,0
6,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.27991521539101955
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.24589012022008677
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.3023831103597891
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.2999284331430872
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
15,5,0
20,20,-0.30963311710590313
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.2597969627419308
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.30861255626586004
0,0,0
0,0,0
0,0,0
4,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.2908518862563542
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.297491285681406
3,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.2881114586987201
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
19,20,-0.2987372210141056
5,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
20,20,0.25962102554310634
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.2357731876596449
4,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,0
10,4,0.2531146753636671
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.3078951975239921
0,0,0
0,0,0
5,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.31887492095801506
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.3295602523999105
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
16,19,0.20891626382236303
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.3065891894435905
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.3275499332682235
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.3012966080196082
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.3035019595461986
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
20,20,-0.27735027671498275
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.25211073147341334
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
17,17,-0.21771597663358405
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.23543866110636263
0,0,0
0,0,0
10,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.27178594569001946
0,0,0
0,0,0
5,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
19,20,0.26605280994530983
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
20,20,-0.23947924333861104
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.25630898716116324
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.2679028801986255
2,0,0
0,0,0
0,0,0
0,0,0
7,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.26191065678020775
9,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.3353452762808442
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.24207351536490765
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
20,20,-0.27114650434707477
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.2785750897279868
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
20,20,-0.3125887257400091
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.28317058731352657
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.30437709621469344
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.27243582213135403
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.30159182762699305
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.30691238329939613
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
19,20,-0.24709032896578553
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.28356893864252186
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10,0,0
19,20,-0.2985412265862719
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.2546779403518764
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.26901559789448265
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.29127482419382694
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.33212104557562705
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.21203390315121892
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10,0,0
0,0,0
20,20,-0.3252437522347897
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.37797028683567524
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.3312685215440453
8,0,0
0,0,0
0,0,0
3,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.29523705068373257
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,0,0
20,20,-0.2725911770328318
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
20,20,0.3107709015303282
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.28361290713789805
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
13,6,0
20,20,0.24243269163528353
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
17,20,-0.2191345599697446
0,0,0
15,8,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
19,20,0.25803126533926213
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.27392238718710127
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.2884673579601699
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
20,20,-0.30358844929061307
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
2,0,0
20,20,0.31639668878923205
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
15,20,-0.27284580481067583
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.33827309318912224
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
0,0,0
20,20,-0.3036951647993681
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.24568347628654016
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
20,20,-0.32893451937404655
1,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.28108097770934126
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.2835984533468127
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,0
0,0,0
0,0,0
18,20,0.2817930095893959
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.22734859009390757
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,0
20,20,0.27925882987549383
16,17,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.30631053429983024
0,0,0
0,0,0
0,0,0
5,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.2672353014904126
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.2598888469991166
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,0.30800972008786676
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
20,20,-0.2584129114779919
=======
vkn,mkn,truth,mknn
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.27378640728244175,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.3034719119142642,1
0,0,0,NA
18,0,0,1
0,0,0,NA
0,0,0,NA
1,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.2995841515128627,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
1,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.21644463776049003,1
3,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.27314400286735346,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
1,0,0,NA
20,0,-0.2603495622692736,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.2919287293889065,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.27374623600461695,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.2393867100011474,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
19,0,-0.16891896675359977,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
18,0,0.26234547073838743,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.2739834537455467,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.24719017745332453,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.2740450968376356,1
0,0,0,NA
1,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.3298487575815828,1
8,0,0,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.2671244100900345,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.281639649034313,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
13,0,-0.2581796163097853,1
5,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.28337004520722303,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
3,0,0,NA
20,0,-0.308956965996446,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.3174015207352131,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
6,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.27991521539101955,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.24589012022008677,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.3023831103597891,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.2999284331430872,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
15,0,0,1
20,0,-0.30963311710590313,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.2597969627419308,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.30861255626586004,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
4,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.2908518862563542,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.297491285681406,1
3,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.2881114586987201,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
19,0,-0.2987372210141056,1
5,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
1,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.25962102554310634,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.2357731876596449,1
4,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
6,0,0,NA
10,0,0.2531146753636671,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.3078951975239921,1
0,0,0,NA
0,0,0,NA
5,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.31887492095801506,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
2,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.3295602523999105,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
16,0,0.20891626382236303,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.3065891894435905,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.3275499332682235,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.3012966080196082,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.3035019595461986,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
1,0,0,NA
0,0,0,NA
20,0,-0.27735027671498275,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
1,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.25211073147341334,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
17,0,-0.21771597663358405,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.23543866110636263,1
0,0,0,NA
0,0,0,NA
10,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.27178594569001946,1
0,0,0,NA
0,0,0,NA
5,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
19,0,0.26605280994530983,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
2,0,0,NA
20,0,-0.23947924333861104,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.25630898716116324,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.2679028801986255,1
2,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
7,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.26191065678020775,1
9,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.3353452762808442,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
1,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.24207351536490765,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
1,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.27114650434707477,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.2785750897279868,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
1,0,0,NA
0,0,0,NA
20,0,-0.3125887257400091,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.28317058731352657,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.30437709621469344,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.27243582213135403,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.30159182762699305,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.30691238329939613,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
19,0,-0.24709032896578553,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.28356893864252186,1
0,0,0,NA
0,0,0,NA
1,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
10,0,0,NA
19,0,-0.2985412265862719,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.2546779403518764,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
1,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.26901559789448265,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.29127482419382694,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.33212104557562705,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.21203390315121892,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
10,0,0,NA
0,0,0,NA
20,0,-0.3252437522347897,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,0.37797028683567524,1
0,0,0,NA
0,0,0,NA
0,0,0,NA
1,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
0,0,0,NA
20,0,-0.3312685215440453,1
8,0,0,NA
0,0,0,NA
0,0,0,NA
3,0,0,NA
0,0,0,NA
0,0,0,NA
